ISO 3166-1 numeric code,Location,Year,Sex,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+
764,         Thailand,2004,Male,   2 216.316,   2 437.344,   2 591.443,   2 620.685,   2 690.959,   2 677.801,   2 737.412,   2 765.588,   2 563.434,   2 316.456,   1 837.755,   1 325.920,   1 017.774,857.142,618.016,407.255,198.106,80.352,26.63,6.107,0.682
764,         Thailand,2007,Both,   4 144.320,   4 474.020,   4 882.250,   4 969.441,   5 097.171,   5 308.562,   5 521.120,   5 787.015,   5 591.327,   5 118.091,   4 294.369,   3 208.844,   2 372.479,   1 950.316,   1 521.560,   1 029.022,571.18,243.719,86.23,21.771,2.808
764,         Thailand,2007,Female,   2 016.780,   2 176.028,   2 391.028,   2 458.448,   2 532.979,   2 654.836,   2 804.259,   2 982.519,   2 888.803,   2 641.980,   2 213.624,   1 666.332,   1 254.436,   1 054.718,838.765,572.915,323.281,144.538,54.102,14.33,1.962
764,         Thailand,2007,Male,   2 127.537,   2 297.991,   2 491.223,   2 510.992,   2 564.193,   2 653.725,   2 716.859,   2 804.495,   2 702.524,   2 476.111,   2 080.744,   1 542.512,   1 118.043,895.598,682.793,456.107,247.9,99.179,32.129,7.447,0.846
764,         Thailand,2010,Both,   4 039.437,   4 229.585,   4 632.865,   4 875.552,   4 746.068,   5 076.903,   5 437.688,   5 709.419,   5 844.304,   5 388.844,   4 800.420,   3 724.262,   2 718.490,   2 062.588,   1 672.773,   1 150.874,684.41,291.773,96.441,22.7,3.412
764,         Thailand,2010,Female,   1 960.234,   2 059.546,   2 258.413,   2 404.693,   2 366.612,   2 541.112,   2 752.099,   2 929.280,   3 021.543,   2 780.998,   2 485.039,   1 938.679,   1 443.843,   1 114.525,925.607,650.001,390.939,171.457,59.729,14.622,2.318
764,         Thailand,2010,Male,   2 079.202,   2 170.039,   2 374.453,   2 470.858,   2 379.455,   2 535.790,   2 685.588,   2 780.138,   2 822.760,   2 607.845,   2 315.381,   1 785.583,   1 274.649,948.065,747.166,500.874,293.47,120.314,36.713,8.078,1.094
764,         Thailand,2013,Both,   3 971.608,   4 155.789,   4 497.262,   4 842.954,   4 738.320,   4 649.889,   5 114.622,   5 562.161,   5 788.907,   5 636.887,   5 078.542,   4 258.814,   3 156.296,   2 298.667,   1 758.208,   1 301.948,787.603,381.962,125.17,33.064,4.392
764,         Thailand,2013,Female,   1 926.803,   2 020.201,   2 191.219,   2 376.243,   2 352.822,   2 323.660,   2 578.152,   2 846.988,   2 994.067,   2 922.165,   2 637.552,   2 230.684,   1 676.721,   1 246.564,971.55,740.593,458.933,225.347,76.45,21.19,2.976
764,         Thailand,2013,Male,   2 044.791,   2 135.575,   2 306.029,   2 466.699,   2 385.489,   2 326.221,   2 536.465,   2 715.175,   2 794.844,   2 714.728,   2 440.996,   2 028.136,   1 479.582,   1 052.113,786.667,561.364,328.678,156.619,48.714,11.885,1.417
764,         Thailand,2016,Both,   3 767.698,   4 071.441,   4 316.478,   4 753.843,   4 869.763,   4 506.125,   4 688.049,   5 269.835,   5 656.848,   5 744.978,   5 327.231,   4 694.058,   3 654.062,   2 641.237,   1 911.815,   1 421.449,898.986,464.237,162.52,37.179,5.682
764,         Thailand,2016,Female,   1 832.062,   1 976.109,   2 100.753,   2 323.062,   2 408.794,   2 247.882,   2 351.495,   2 686.104,   2 924.654,   2 988.057,   2 772.619,   2 464.921,   1 943.357,   1 436.076,   1 057.351,808.934,530.233,280.238,100.118,24.078,3.876
764,         Thailand,2016,Male,   1 935.632,   2 095.325,   2 215.720,   2 430.775,   2 460.964,   2 258.240,   2 336.551,   2 583.730,   2 732.194,   2 756.924,   2 554.617,   2 229.140,   1 710.710,   1 205.164,854.468,612.518,368.758,184.002,62.405,13.103,1.806
764,         Thailand,2019,Both,   3 492.093,   3 904.479,   4 162.427,   4 463.691,   4 853.339,   4 750.641,   4 456.258,   4 868.561,   5 421.383,   5 664.066,   5 554.409,   4 976.032,   4 197.600,   3 075.397,   2 148.666,   1 508.829,   1 015.965,524.655,208.99,51.373,7.306
764,         Thailand,2019,Female,   1 696.361,   1 897.555,   2 022.927,   2 178.937,   2 386.134,   2 365.824,   2 234.974,   2 464.098,   2 793.574,   2 953.041,   2 907.092,   2 612.667,   2 232.949,   1 665.264,   1 195.434,858.146,599.788,321.47,130.452,32.958,5.027
764,         Thailand,2019,Male,   1 795.724,   2 006.914,   2 139.490,   2 284.744,   2 467.196,   2 384.812,   2 221.281,   2 404.461,   2 627.810,   2 711.028,   2 647.322,   2 363.370,   1 964.655,   1 410.139,953.239,650.69,416.183,203.186,78.541,18.416,2.279
626,         Timor-Leste,1950,Both,70.601,55.201,49.9,44.2,40.501,34.1,30.199,23.7,19.601,18.5,13.8,8.899,9.699,6.9,4.4,2.199,0,0,0,0,0
626,         Timor-Leste,1950,Female,34.799,27.199,24.699,21.699,19.801,16.499,14.3,10.899,8.7,9.6,7.501,4.8,5.3,3.8,2.5,1.3,0,0,0,0,0
626,         Timor-Leste,1950,Male,35.801,28,25.2,22.501,20.701,17.601,15.9,12.8,10.901,8.899,6.3,4.099,4.4,3.101,1.9,0.899,0,0,0,0,0
626,         Timor-Leste,1953,Both,71.769,60.519,51.759,46.079,40.827,36.07,30.578,25.95,20.038,17.541,15.314,9.99,7.482,7.215,4.334,2.329,0,0,0,0,0
626,         Timor-Leste,1953,Female,35.423,29.727,25.502,22.701,19.97,17.563,14.664,12.177,9.025,8.29,8.286,5.495,4.088,3.993,2.433,1.357,0,0,0,0,0
626,         Timor-Leste,1953,Male,36.346,30.793,26.257,23.377,20.858,18.507,15.914,13.774,11.014,9.251,7.026,4.494,3.395,3.221,1.903,0.972,0,0,0,0,0
626,         Timor-Leste,1956,Both,73.237,64.766,55.406,48.587,41.937,37.715,31.638,27.577,21.71,17.139,15.64,11.702,6.86,6.436,4.426,2.306,0,0,0,0,0
626,         Timor-Leste,1956,Female,36.196,31.799,27.183,23.938,20.551,18.42,15.325,13.118,10.12,7.641,8.06,6.484,3.799,3.589,2.488,1.331,0,0,0,0,0
626,         Timor-Leste,1956,Male,37.039,32.966,28.226,24.648,21.385,19.296,16.313,14.459,11.59,9.498,7.581,5.217,3.061,2.847,1.937,0.976,0,0,0,0,0
626,         Timor-Leste,1959,Both,78.032,65.933,60.7,50.911,44.327,38.168,33.97,28.022,24.031,18.126,14.809,12.956,8.276,4.93,4.651,2.318,0,0,0,0,0
626,         Timor-Leste,1959,Female,38.555,32.443,29.727,24.962,21.808,18.653,16.549,13.499,11.385,8.38,6.878,7.082,4.67,2.754,2.635,1.328,0,0,0,0,0
626,         Timor-Leste,1959,Male,39.477,33.49,30.973,25.949,22.52,19.516,17.42,14.524,12.645,9.746,7.929,5.875,3.607,2.175,2.015,0.991,0,0,0,0,0
626,         Timor-Leste,1962,Both,84.974,68.199,62.987,55.233,46.562,39.768,35.015,29.648,25.087,20.031,15.026,12.856,9.673,5.301,3.817,2.583,0,0,0,0,0
626,         Timor-Leste,1962,Female,41.94,33.611,30.872,26.994,22.862,19.5,17.091,14.408,12.05,9.498,6.852,6.514,5.455,3.02,2.171,1.485,0,0,0,0,0
626,         Timor-Leste,1962,Male,43.035,34.586,32.116,28.237,23.7,20.27,17.924,15.24,13.037,10.532,8.174,6.342,4.217,2.284,1.649,1.098,0,0,0,0,0
626,         Timor-Leste,1965,Both,89.88,72.894,64.598,60.159,49.651,42.447,35.889,31.791,25.867,22.077,16.376,12.488,10.558,6.51,3.228,2.507,0,0,0,0,0
626,         Timor-Leste,1965,Female,44.33,35.91,31.739,29.376,24.26,20.864,17.537,15.509,12.559,10.615,7.765,5.791,5.779,3.753,1.853,1.456,0,0,0,0,0
626,         Timor-Leste,1965,Male,45.548,36.985,32.861,30.783,25.391,21.582,18.354,16.282,13.308,11.462,8.611,6.698,4.781,2.757,1.375,1.052,0,0,0,0,0
626,         Timor-Leste,1968,Both,95.315,78.947,67.769,61.325,54.368,44.486,37.868,32.445,27.836,22.737,18.374,13.071,10.199,7.636,3.877,1.933,0,0,0,0,0
626,         Timor-Leste,1968,Female,46.97,38.864,33.314,30.006,26.506,21.783,18.58,15.848,13.612,11.071,8.873,6.149,5.055,4.374,2.265,1.122,0,0,0,0,0
626,         Timor-Leste,1968,Male,48.344,40.083,34.458,31.316,27.863,22.704,19.287,16.598,14.225,11.665,9.502,6.922,5.146,3.261,1.61,0.811,0,0,0,0,0
626,         Timor-Leste,1971,Both,100.9,85.283,73.56,63.973,58.555,48.497,40.697,34.04,29.778,24.179,20.107,14.692,10.346,8.093,4.8,1.997,0,0,0,0,0
626,         Timor-Leste,1971,Female,49.698,41.947,36.156,31.367,28.56,23.656,19.975,16.662,14.604,11.88,9.841,7.13,4.86,4.395,2.816,1.178,0,0,0,0,0
626,         Timor-Leste,1971,Male,51.203,43.336,37.405,32.605,29.996,24.842,20.72,17.378,15.174,12.298,10.268,7.561,5.487,3.699,1.985,0.818,0,0,0,0,0
626,         Timor-Leste,1974,Both,104.474,91.751,80.316,68.898,60.264,54.043,43.488,36.812,30.873,26.67,20.982,16.791,11.318,7.917,5.651,2.583,0,0,0,0,0
626,         Timor-Leste,1974,Female,51.425,45.122,39.458,33.803,29.477,26.331,21.251,18.095,15.149,13.175,10.385,8.272,5.499,3.877,3.274,1.543,0,0,0,0,0
626,         Timor-Leste,1974,Male,53.049,46.63,40.859,35.093,30.788,27.712,22.238,18.718,15.724,13.495,10.597,8.518,5.819,4.039,2.378,1.041,0,0,0,0,0
626,         Timor-Leste,1977,Both,90.409,88.918,79.86,70.886,60.726,53.064,44.032,35.609,28.75,23.776,18.84,14.508,10.43,7.006,5.043,2.812,0,0,0,0,0
626,         Timor-Leste,1977,Female,44.715,43.708,39.173,34.762,29.756,25.885,21.441,17.475,14.161,11.77,9.401,7.239,5.171,3.374,2.706,1.705,0,0,0,0,0
626,         Timor-Leste,1977,Male,45.693,45.211,40.686,36.125,30.969,27.179,22.589,18.134,14.589,12.005,9.437,7.269,5.26,3.63,2.335,1.107,0,0,0,0,0
626,         Timor-Leste,1980,Both,73.251,83.909,76.361,69.375,63.412,52.558,44.071,34.117,27.071,19.521,15.138,10.25,7.186,4.622,3.524,2.26,0,0,0,0,0
626,         Timor-Leste,1980,Female,36.581,41.341,37.373,33.908,31.056,25.71,21.419,16.629,13.375,9.689,7.628,5.219,3.647,2.314,1.737,1.384,0,0,0,0,0
626,         Timor-Leste,1980,Male,36.67,42.567,38.988,35.467,32.358,26.85,22.653,17.49,13.695,9.833,7.51,5.029,3.538,2.306,1.785,0.876,0,0,0,0,0
626,         Timor-Leste,1983,Both,88.328,77.026,81.674,71.004,64.846,57.045,46.934,38.185,29.436,22.501,16.241,11.948,7.755,5.077,3.172,2.19,0,0,0,0,0
626,         Timor-Leste,1983,Female,43.775,38.201,40.056,34.661,31.695,27.93,22.891,18.565,14.469,11.213,8.162,6.106,3.992,2.596,1.585,1.166,0,0,0,0,0
626,         Timor-Leste,1983,Male,44.554,38.825,41.617,36.342,33.15,29.114,24.043,19.62,14.966,11.29,8.078,5.842,3.764,2.479,1.587,1.024,0,0,0,0,0
626,         Timor-Leste,1986,Both,120.56,72.029,82.244,77.502,67.741,60.632,50.442,42.11,32.635,25.508,18.221,13.509,8.872,5.679,3.223,1.926,0,0,0,0,0
626,         Timor-Leste,1986,Female,59.259,35.912,40.573,37.915,33.08,29.681,24.687,20.506,15.959,12.703,9.166,6.911,4.608,2.959,1.669,0.975,0,0,0,0,0
626,         Timor-Leste,1986,Male,61.299,36.115,41.671,39.586,34.661,30.95,25.755,21.603,16.677,12.805,9.055,6.598,4.263,2.72,1.554,0.951,0,0,0,0,0
626,         Timor-Leste,1989,Both,121.861,92.2,69.015,87.441,76.197,64.086,53.914,43.949,36.62,27.555,21.087,14.467,10.391,6.175,3.673,1.645,0,0,0,0,0
626,         Timor-Leste,1989,Female,60.15,45.542,34.342,42.953,37.265,31.334,26.392,21.478,17.869,13.618,10.641,7.382,5.42,3.27,1.945,0.868,0,0,0,0,0
626,         Timor-Leste,1989,Male,61.713,46.659,34.673,44.49,38.932,32.751,27.522,22.47,18.75,13.937,10.444,7.085,4.971,2.906,1.728,0.777,0,0,0,0,0
626,         Timor-Leste,1992,Both,131.836,112.414,76.721,79.016,85.725,72.043,59.507,48.397,40.304,31.786,24.021,17.08,11.766,7.493,4.226,2.04,0.707,0.264,0.081,0.008,0
626,         Timor-Leste,1992,Female,65.285,55.376,38.072,39.081,42.044,35.247,29.129,23.713,19.72,15.635,12.067,8.729,6.13,3.993,2.279,1.103,0.384,0.165,0.06,0.007,0
626,         Timor-Leste,1992,Male,66.55,57.04,38.649,39.936,43.68,36.796,30.376,24.684,20.584,16.151,11.954,8.348,5.636,3.499,1.947,0.936,0.323,0.097,0.02,0.002,0
626,         Timor-Leste,1995,Both,156.334,116.114,97.553,66.689,84.981,77.556,64.219,52.975,42.608,35.619,26.504,19.896,13.086,8.849,4.834,2.48,0.858,0.223,0.063,0.006,0
626,         Timor-Leste,1995,Female,77.075,57.401,48.068,33.204,41.832,38.006,31.427,25.969,20.919,17.509,13.206,10.173,6.8,4.724,2.638,1.368,0.479,0.128,0.046,0.005,0
626,         Timor-Leste,1995,Male,79.257,58.714,49.484,33.485,43.149,39.551,32.792,27.006,21.689,18.111,13.298,9.723,6.286,4.125,2.194,1.113,0.38,0.095,0.018,0,0
626,         Timor-Leste,1998,Both,176.034,131.407,103.4,77.247,59.349,67.491,54.427,45.556,38.316,32.259,26.846,19.88,14.255,9.047,5.566,2.636,1.109,0.286,0.069,0.014,0
626,         Timor-Leste,1998,Female,86.34,64.871,51.004,38.15,29.418,32.996,26.472,22.182,18.741,15.831,13.278,10.082,7.431,4.82,3.056,1.479,0.627,0.163,0.043,0.011,0
626,         Timor-Leste,1998,Male,89.696,66.536,52.397,39.098,29.931,34.494,27.954,23.373,19.576,16.427,13.568,9.798,6.824,4.226,2.51,1.157,0.484,0.124,0.026,0.003,0
626,         Timor-Leste,2001,Both,182.888,153.031,113.703,93.997,56.264,57.494,49.34,39.762,34.581,29.2,26.203,20.361,15.249,9.778,6.079,2.996,1.197,0.338,0.061,0.009,0
626,         Timor-Leste,2001,Female,89.448,75.29,56.157,46.259,27.96,28.225,23.922,19.206,16.803,14.292,12.91,10.219,7.93,5.216,3.351,1.702,0.695,0.2,0.038,0.007,0
626,         Timor-Leste,2001,Male,93.441,77.74,57.545,47.738,28.305,29.269,25.418,20.558,17.779,14.908,13.294,10.141,7.32,4.562,2.729,1.292,0.501,0.137,0.023,0.002,0
626,         Timor-Leste,2004,Both,179.108,176.466,138.477,104.121,82.511,50.493,58.209,44.632,37.294,32.392,27.252,23.72,17.143,12.11,6.937,3.855,1.44,0.445,0.081,0.011,0.001
626,         Timor-Leste,2004,Female,87.803,86.525,68.288,51.419,40.67,25.114,28.42,21.586,18.066,15.83,13.432,11.825,8.803,6.457,3.799,2.19,0.845,0.265,0.049,0.008,0.001
626,         Timor-Leste,2004,Male,91.304,89.941,70.19,52.7,41.84,25.38,29.79,23.045,19.23,16.563,13.82,11.894,8.34,5.652,3.138,1.664,0.595,0.178,0.031,0.004,0
626,         Timor-Leste,2007,Both,173.186,178.087,152.296,113.255,93.251,61.842,56.133,55.166,42.449,35.239,29.366,25.386,19.884,13.894,8.502,4.446,1.918,0.547,0.112,0.013,0.001
626,         Timor-Leste,2007,Female,84.994,87.147,74.755,55.901,45.943,30.655,27.69,26.842,20.54,17.142,14.431,12.616,10.084,7.33,4.641,2.51,1.124,0.332,0.07,0.008,0.001
626,         Timor-Leste,2007,Male,88.192,90.941,77.541,57.355,47.308,31.185,28.443,28.326,21.91,18.098,14.936,12.772,9.799,6.563,3.862,1.935,0.795,0.215,0.042,0.004,0
626,         Timor-Leste,2010,Both,186.651,160.629,158.713,116.25,90.991,77.864,48.985,63.214,51.54,39.733,32.094,26.29,22.491,15.681,10.283,5.15,2.278,0.626,0.116,0.011,0.001
626,         Timor-Leste,2010,Female,91.396,78.708,77.578,57.103,44.923,38.312,24.393,30.991,25.035,19.264,15.688,13.015,11.314,8.147,5.59,2.894,1.338,0.386,0.074,0.007,0.001
626,         Timor-Leste,2010,Male,95.255,81.92,81.134,59.146,46.067,39.55,24.591,32.222,26.505,20.469,16.405,13.274,11.18,7.534,4.692,2.258,0.941,0.242,0.042,0.004,0
626,         Timor-Leste,2013,Both,200.728,170.01,158.961,140.749,97.29,80.047,60.288,48.756,58.652,44.137,34.483,27.87,23.003,17.98,11.364,6.351,2.597,0.899,0.173,0.027,0.001
626,         Timor-Leste,2013,Female,98.287,83.326,77.806,68.872,47.919,39.462,29.765,24.175,28.65,21.425,16.803,13.75,11.542,9.242,6.1,3.564,1.51,0.549,0.109,0.017,0.001
626,         Timor-Leste,2013,Male,102.44,86.684,81.156,71.878,49.371,40.585,30.523,24.582,30.002,22.713,17.68,14.12,11.46,8.738,5.264,2.789,1.086,0.35,0.063,0.009,0
626,         Timor-Leste,2016,Both,206.095,187.678,161.231,157.168,115.235,82.808,71.537,44.037,55.519,50.245,38.306,30.254,23.985,19.652,13.055,7.453,3.154,1.024,0.211,0.023,0.001
626,         Timor-Leste,2016,Female,101.001,91.939,79.033,76.849,56.53,40.865,35.179,21.922,27.326,24.495,18.648,14.874,11.994,10.057,6.924,4.161,1.837,0.626,0.137,0.016,0.001
626,         Timor-Leste,2016,Male,105.094,95.737,82.197,80.318,58.705,41.943,36.359,22.114,28.194,25.751,19.656,15.379,11.994,9.595,6.13,3.293,1.317,0.396,0.074,0.007,0
626,         Timor-Leste,2019,Both,212.919,198.083,176.157,153.976,141.231,92.286,71.616,59.408,39.83,56.063,43.067,32.917,25.895,20.084,15.089,8.338,3.911,1.165,0.287,0.037,0.001
626,         Timor-Leste,2019,Female,104.209,97.089,86.323,75.451,69.076,45.391,35.345,29.256,19.866,27.512,21.019,16.145,12.912,10.262,7.95,4.611,2.286,0.711,0.185,0.024,0.001
626,         Timor-Leste,2019,Male,108.711,100.994,89.834,78.525,72.156,46.895,36.27,30.151,19.964,28.552,22.049,16.775,12.985,9.822,7.14,3.727,1.626,0.454,0.102,0.012,0
704,         Viet Nam,1950,Both,   3 088.166,   2 452.752,   2 375.472,   2 526.541,   2 188.877,   2 050.749,   1 782.883,   1 702.219,   1 466.453,   1 421.468,   1 120.424,907.038,690.373,482.755,308.41,161.125,0,0,0,0,0
704,         Viet Nam,1950,Female,   1 552.677,   1 233.747,   1 193.619,   1 267.346,   1 098.088,   1 029.757,884.867,847.358,734.735,718.852,576.095,474.325,368.033,263.426,172.749,93.25,0,0,0,0,0
704,         Viet Nam,1950,Male,   1 535.490,   1 219.007,   1 181.852,   1 259.194,   1 090.790,   1 020.994,898.017,854.859,731.718,702.615,544.33,432.714,322.338,219.329,135.661,67.876,0,0,0,0,0
704,         Viet Nam,1953,Both,   4 001.619,   2 656.055,   2 336.612,   2 427.304,   2 400.195,   2 092.718,   1 912.578,   1 702.175,   1 564.401,   1 394.584,   1 265.732,969.405,755.206,531.175,338.539,188.817,0,0,0,0,0
704,         Viet Nam,1953,Female,   1 976.500,   1 337.444,   1 176.026,   1 220.192,   1 204.751,   1 053.537,959.722,848.784,787.474,708.169,649.068,507.336,406.295,293.979,192.467,111.004,0,0,0,0,0
704,         Viet Nam,1953,Male,   2 025.089,   1 318.608,   1 160.578,   1 207.106,   1 195.438,   1 039.177,952.852,853.384,776.922,686.415,616.671,462.078,348.926,237.209,146.085,77.823,0,0,0,0,0
704,         Viet Nam,1956,Both,   4 980.533,   3 130.160,   2 426.862,   2 308.698,   2 492.235,   2 213.776,   2 035.515,   1 760.053,   1 646.992,   1 414.586,   1 343.235,   1 078.814,828.772,592.583,377.152,212.36,0,0,0,0,0
704,         Viet Nam,1956,Female,   2 439.357,   1 567.662,   1 222.922,   1 163.527,   1 252.337,   1 114.138,   1 029.042,881.985,830.646,721.199,690.027,562.177,446.312,331.966,218.364,127.74,0,0,0,0,0
704,         Viet Nam,1956,Male,   2 541.119,   1 562.486,   1 203.935,   1 145.165,   1 239.892,   1 099.635,   1 006.470,878.061,816.344,693.39,653.215,516.647,382.478,260.639,158.807,84.632,0,0,0,0,0
704,         Viet Nam,1959,Both,   5 654.970,   4 083.269,   2 686.641,   2 328.330,   2 356.653,   2 443.880,   2 085.100,   1 923.714,   1 654.573,   1 543.939,   1 318.244,   1 227.411,905.984,663.287,425.146,238.021,0,0,0,0,0
704,         Viet Nam,1959,Female,   2 774.802,   2 013.484,   1 354.820,   1 173.681,   1 187.154,   1 229.902,   1 054.712,974.866,834.026,788.864,679.159,637.339,485.327,373.32,250.412,146.268,0,0,0,0,0
704,         Viet Nam,1959,Male,   2 880.179,   2 069.790,   1 331.822,   1 154.651,   1 169.501,   1 213.980,   1 030.388,948.848,820.548,755.077,639.083,590.069,420.652,289.962,174.732,91.75,0,0,0,0,0
704,         Viet Nam,1962,Both,   6 148.136,   4 999.996,   3 379.129,   2 450.531,   2 283.465,   2 437.802,   2 263.559,   2 009.811,   1 761.618,   1 592.226,   1 391.007,   1 260.082,   1 033.399,729.638,481.4,271.92,0,0,0,0,0
704,         Viet Nam,1962,Female,   3 024.042,   2 450.701,   1 682.544,   1 238.391,   1 152.222,   1 229.399,   1 144.786,   1 023.296,894.548,812.849,717.907,655.319,550.404,409.758,286.366,170.478,0,0,0,0,0
704,         Viet Nam,1962,Male,   3 124.154,   2 549.349,   1 696.605,   1 212.143,   1 131.246,   1 208.405,   1 118.774,986.513,867.068,779.374,673.09,604.752,482.977,319.855,195.005,101.421,0,0,0,0,0
704,         Viet Nam,1965,Both,   6 571.350,   5 645.506,   4 328.279,   2 823.245,   2 334.923,   2 294.412,   2 438.250,   2 084.234,   1 913.133,   1 620.188,   1 507.517,   1 257.459,   1 156.541,818.307,542.454,309.731,0,0,0,0,0
704,         Viet Nam,1965,Female,   3 225.686,   2 774.482,   2 130.114,   1 423.128,   1 179.728,   1 160.369,   1 234.955,   1 061.609,980.841,828.164,779.527,654.844,612.973,456.796,324.84,198.973,0,0,0,0,0
704,         Viet Nam,1965,Male,   3 345.665,   2 871.026,   2 198.166,   1 400.117,   1 155.195,   1 134.043,   1 203.295,   1 022.625,932.291,792.025,727.991,602.616,543.567,361.513,217.614,110.756,0,0,0,0,0
704,         Viet Nam,1968,Both,   6 869.657,   6 167.831,   5 125.833,   3 660.203,   2 504.225,   2 267.442,   2 352.671,   2 303.284,   1 970.946,   1 762.827,   1 528.448,   1 363.752,   1 149.154,945.611,599.587,358.291,0,0,0,0,0
704,         Viet Nam,1968,Female,   3 369.807,   3 032.516,   2 521.420,   1 816.944,   1 269.526,   1 148.711,   1 195.240,   1 173.965,   1 013.433,909.496,788.885,712.554,612.646,525.612,359.289,232.43,0,0,0,0,0
704,         Viet Nam,1968,Male,   3 499.926,   3 135.376,   2 604.463,   1 843.285,   1 234.699,   1 118.730,   1 157.429,   1 129.313,957.504,853.319,739.554,651.182,536.487,419.966,240.263,125.829,0,0,0,0,0
704,         Viet Nam,1971,Both,   7 177.934,   6 504.488,   5 731.402,   4 553.198,   3 023.852,   2 348.990,   2 234.631,   2 385.924,   2 085.104,   1 875.958,   1 584.459,   1 435.007,   1 171.833,   1 001.293,673.813,395.327,0,0,0,0,0
704,         Viet Nam,1971,Female,   3 524.510,   3 200.443,   2 825.997,   2 246.539,   1 522.214,   1 194.013,   1 140.221,   1 220.748,   1 074.290,977.083,823.229,753.232,627.227,558.347,401.893,257.934,0,0,0,0,0
704,         Viet Nam,1971,Male,   3 653.443,   3 304.062,   2 905.419,   2 306.667,   1 501.638,   1 154.977,   1 094.407,   1 165.174,   1 010.811,898.871,761.227,681.771,544.601,442.939,271.91,137.385,0,0,0,0,0
704,         Viet Nam,1974,Both,   7 555.967,   6 773.697,   6 130.194,   5 246.812,   3 918.062,   2 580.830,   2 235.689,   2 238.335,   2 282.962,   1 904.521,   1 715.515,   1 423.250,   1 253.669,953.604,735.062,404.716,0,0,0,0,0
704,         Viet Nam,1974,Female,   3 711.917,   3 337.670,   3 030.239,   2 598.463,   1 947.740,   1 317.092,   1 146.246,   1 153.549,   1 182.473,998.583,906.238,751.643,681.273,539.694,440.075,264.747,0,0,0,0,0
704,         Viet Nam,1974,Male,   3 844.001,   3 435.988,   3 099.923,   2 648.325,   1 970.305,   1 263.739,   1 089.447,   1 084.790,   1 100.497,905.95,809.29,671.618,572.413,413.929,295.012,139.991,0,0,0,0,0
704,         Viet Nam,1977,Both,   7 842.551,   7 086.642,   6 431.961,   5 729.869,   4 671.160,   3 190.989,   2 305.424,   2 137.071,   2 255.013,   2 057.366,   1 783.110,   1 515.775,   1 291.637,   1 020.855,758.529,476.355,0,0,0,0,0
704,         Viet Nam,1977,Female,   3 853.774,   3 491.974,   3 181.297,   2 843.441,   2 318.507,   1 609.836,   1 187.767,   1 106.216,   1 173.202,   1 080.450,949.129,808.092,702.576,578.603,454.803,306.927,0,0,0,0,0
704,         Viet Nam,1977,Male,   3 988.676,   3 594.582,   3 250.596,   2 886.373,   2 352.610,   1 581.142,   1 117.668,   1 030.869,   1 081.832,976.94,834.013,707.71,589.095,442.297,303.777,169.476,0,0,0,0,0
704,         Viet Nam,1980,Both,   7 991.089,   7 473.224,   6 753.817,   6 112.891,   5 265.706,   4 014.869,   2 589.098,   2 133.939,   2 093.933,   2 206.104,   1 849.976,   1 654.055,   1 335.721,   1 131.360,794.331,557.535,0,0,0,0,0
704,         Viet Nam,1980,Female,   3 924.011,   3 680.648,   3 337.205,   3 032.966,   2 618.753,   2 002.109,   1 330.493,   1 107.814,   1 093.569,   1 159.546,985.135,890.438,723.814,639.76,473.509,355.346,0,0,0,0,0
704,         Viet Nam,1980,Male,   4 067.076,   3 792.576,   3 416.612,   3 079.925,   2 646.953,   2 012.759,   1 258.606,   1 026.125,   1 000.363,   1 046.559,864.84,763.616,611.91,491.601,320.821,202.189,0,0,0,0,0
704,         Viet Nam,1983,Both,   8 317.733,   7 725.445,   7 135.662,   6 438.074,   5 759.690,   4 757.582,   3 350.629,   2 257.289,   2 043.475,   2 116.133,   2 045.069,   1 703.241,   1 462.109,   1 157.741,892.375,582.317,0,0,0,0,0
704,         Viet Nam,1983,Female,   4 079.948,   3 803.180,   3 524.433,   3 191.984,   2 867.844,   2 375.363,   1 693.884,   1 174.869,   1 068.664,   1 114.728,   1 087.283,920.128,799.764,650.387,528.686,367.723,0,0,0,0,0
704,         Viet Nam,1983,Male,   4 237.778,   3 922.260,   3 611.224,   3 246.085,   2 891.842,   2 382.217,   1 656.746,   1 082.420,974.814,   1 001.406,957.787,783.115,662.35,507.357,363.692,214.599,0,0,0,0,0
704,         Viet Nam,1986,Both,   8 805.683,   7 952.043,   7 461.008,   6 776.875,   6 141.572,   5 355.418,   4 190.213,   2 722.888,   2 093.857,   1 996.554,   2 120.559,   1 813.456,   1 570.800,   1 229.923,965.842,636.639,0,0,0,0,0
704,         Viet Nam,1986,Female,   4 314.926,   3 910.887,   3 683.971,   3 357.636,   3 056.272,   2 679.213,   2 103.868,   1 403.300,   1 096.657,   1 053.801,   1 128.350,978.382,864.865,690.291,570.014,399.208,0,0,0,0,0
704,         Viet Nam,1986,Male,   4 490.750,   4 041.150,   3 777.032,   3 419.234,   3 085.296,   2 676.203,   2 086.342,   1 319.589,997.201,942.753,992.211,835.077,705.937,539.635,395.832,237.435,0,0,0,0,0
704,         Viet Nam,1989,Both,   9 126.257,   8 370.649,   7 676.746,   7 171.697,   6 457.611,   5 810.271,   4 880.363,   3 565.914,   2 293.027,   1 987.153,   1 992.804,   2 008.761,   1 618.072,   1 365.423,995.385,726.057,0,0,0,0,0
